321,The Absent-Minded Professor,https://www.yidio.com/movie/the-absent-minded-professor/321,the_absent_minded_professor
434,Invasion of the Neptune Men,https://www.yidio.com/movie/invasion-of-the-neptune-men/434,invasion_of_the_neptune_men
704,Gorath,https://www.yidio.com/movie/gorath/704,gorath
1853,Star Pilot,https://www.yidio.com/movie/star-pilot/1853,star_pilot
2355,Danger!! Death Ray,https://www.yidio.com/movie/danger-death-ray/2355,danger_death_ray
2821,Kong Island,https://www.yidio.com/movie/kong-island/2821,kong_island
8216,The New Barbarians,https://www.yidio.com/movie/the-new-barbarians/8216,the_new_barbarians
34932,First Squad,https://www.yidio.com/movie/first-squad/34932,first_squad
8398,The Atlantis Interceptors,https://www.yidio.com/movie/the-atlantis-interceptors/8398,the_atlantis_interceptors
8639,Pod People,https://www.yidio.com/movie/pod-people/8639,pod_people
9357,Future-Kill,https://www.yidio.com/movie/future-kill/9357,future_kill
9420,The Knight of the Dragon,https://www.yidio.com/movie/the-knight-of-the-dragon/9420,the_knight_of_the_dragon
30887,Spring and Chaos,https://www.yidio.com/movie/spring-and-chaos/30887,spring_and_chaos
10948,A Grand Day Out,https://www.yidio.com/movie/a-grand-day-out/10948,a_grand_day_out
11857,Critters 3,https://www.yidio.com/movie/critters-3/11857,critters_3
14898,Naked Blood,https://www.yidio.com/movie/naked-blood/14898,naked_blood
19958,Second Time Around,https://www.yidio.com/movie/second-time-around/19958,second_time_around
22753,Alien Invasion Arizona,https://www.yidio.com/movie/alien-invasion-arizona/22753,alien_invasion_arizona
23238,Funky Forest,https://www.yidio.com/movie/funky-forest/23238,funky_forest
